"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"760",341.412233163378,0.475981117779836,0.176650703006191,0.00261078389514036,0.00845104870494468
"5480",2.95657544184475,0.953935004695137,0.425686719294112,0.00261188755931636,0.00845326219567202
"80230",1636.08806819961,0.336877678449018,0.118222710952144,0.00261677786516438,0.00846772830877846
"10289",861.1375255289,-0.395576915886743,0.141078276170323,0.00261983534368655,0.00847625981195323
"79819",52.5285835642761,0.405827432022177,0.14608063844314,0.00263031759870918,0.00850880696214825
"6431",741.991209762054,-0.18435881694424,0.062136083357227,0.00263200561555494,0.00851162701108569
"90956",76.4875575605044,-0.312080449681713,0.108060750907016,0.00263203485502232,0.00851162701108569
"2254",12.4547112160658,-0.646640198720891,0.253402043563096,0.0026372208820743,0.00852702830250265
"10269",536.017975634079,0.223725475449601,0.0760634324693067,0.00263874613930295,0.00853059003993668
"7301",8.82186023953549,0.86640462663485,0.392144812916575,0.00264048368415361,0.00853483681116533
"494197",1.18231921853976,1.98108864074609,1.06282126288498,0.00264420506130491,0.00854549353199247
"337",0.923739083887743,5.78610358977161,2.61938881045051,0.00264598028993625,0.00854985831448829
"5156",12.1707136078805,0.617542980450263,0.246883910112298,0.00264700462027297,0.00855179573565083
"9391",893.959674711951,0.121463447533414,0.0398861718915757,0.00264934510011267,0.00855798399577546
"55812",43.8520998588846,-0.341745310024109,0.119843512482563,0.00265116930564532,0.00856250285528761
"9210",1.95507556465862,1.42413702952104,0.778774903460391,0.0026516993033969,0.00856284102238864
"84456",552.218207927123,-0.201473004104813,0.0681429925478678,0.00265243494066511,0.00856384302362913
"65268",19.9308413509871,0.693968658567823,0.2886314607176,0.00265459775644918,0.00856945185639695
"3275",1719.30345437623,-0.169894191739663,0.0573101901717024,0.00265956677412245,0.00858274041195405
"56138",2.2304508745636,1.53809088854918,0.883300539943757,0.0026593334810478,0.00858274041195405
"84223",175.526893368551,-0.225877442853144,0.0768025571439059,0.00266402757021564,0.00859575818889769
"157506",64.6205450179884,0.289880236502762,0.100211818518979,0.00266627279109841,0.00860162415894493
"51326",234.589647783164,0.541607956506167,0.208535215400024,0.00266713671402306,0.00860165474934172
"100506084",234.589647783164,0.541607956506167,0.208535215400024,0.00266713671402306,0.00860165474934172
"83714",134.220531984269,-0.426678126511542,0.153615298701327,0.00267306308190649,0.00861938694604506
"1657",1521.73529977701,0.200533168330454,0.067126484042102,0.00267421075167706,0.00862032649283795
"55450",18.6872973519704,-0.602828420206658,0.232368755468221,0.0026739166176846,0.00862032649283795
"91419",77.7715584882535,0.319522501344801,0.111762587563574,0.00267521321855309,0.00862217751598333
"2670",10.3602879511531,0.741986726391223,0.314816902365979,0.00267831813287731,0.00863080302294363
"4188",1.64180176625772,1.7255478069754,1.29010959071811,0.00267942545478876,0.00863298961541316
"472",8173.28238731233,-0.252026225887125,0.0862189924497781,0.00268085078977366,0.00863619996820847
"6317",1.9667007667527,1.718062663053,1.07860489951026,0.0026813973171639,0.00863657872080914
"56944",18.8246923549528,0.562363609985187,0.218167993589227,0.0026822906594794,0.00863669280952476
"134864",1.59698736506369,2.54804955748649,0.834477229427651,0.00268209940542787,0.00863669280952476
"845",5.43267954215565,1.01514100705747,0.50928044909982,0.00268437234378105,0.00864107093226169
"63940",3615.2336585508,0.312414566466711,0.10900173968932,0.0026845087256033,0.00864107093226169
"90576",79.1636697546638,0.407055175476352,0.147232448186371,0.00269174408349269,0.0086629756037471
"590",3.13003186550433,1.10620080704763,0.552606172153729,0.00269223775366304,0.00866313164094335
"9812",635.504083158269,-0.196197868814933,0.0664676756586495,0.00269265311458347,0.00866313164094335
"100048912",64.5887355127859,0.324366331785835,0.113814482035573,0.0026962848627071,0.00867343016867625
"339175",92.5458973904282,-0.292274712116018,0.101049976108263,0.00269987423735572,0.00868358912059426
"79088",227.813085183955,-0.205263521340703,0.0696200588861572,0.00270772506787097,0.00870490613898598
"83986",221.638330726815,-0.236230304770639,0.0806572214062296,0.00270779910343047,0.00870490613898598
"169981",135.049498157617,-0.377479792634934,0.133888005017556,0.00270733105515813,0.00870490613898598
"51322",4533.10284675409,0.228927368042801,0.0781296991354112,0.00270927641543527,0.0087082649023585
"103504732",6.7679344425654,0.831809903847505,0.371346170894587,0.00271251240444997,0.00871727450138799
"79993",263.919338898964,0.53803302220538,0.20741873625996,0.0027146908947221,0.00872288325476136
"11270",270.712417902138,0.280494605735719,0.0971506008697987,0.00271767741005177,0.00873108616147794
"100423062",25.4699670335357,0.69533720716797,0.291445525799041,0.00271908586439143,0.0087342174208132
"157807",12.1561395514084,0.699280405337157,0.293983422654929,0.00272221402756701,0.00874287082964335
"9308",108.293556176756,-0.393203253484048,0.140328038952254,0.00272398326976123,0.00874715775970854
"149428",60.6063750526901,0.400856533559196,0.144728634461741,0.0027244951537961,0.00874740638279871
"51290",928.638299959109,0.290995456975126,0.0994323377194956,0.00272674438876941,0.00875323206688192
"84684",5.39606885916097,0.831591855070999,0.364871707879975,0.00273334348836046,0.00877301734332049
"4259",250.357394796649,-0.228058740504798,0.0778065374741204,0.00273488015888115,0.00877375352436472
"51311",3381.05458629301,0.392508748046204,0.141656680914567,0.00273421082866808,0.00877375352436472
"342945",92.5085798877328,-0.291904132922295,0.101058025316898,0.00273447405636756,0.00877375352436472
"83729",2.86828414271953,1.08621747988484,0.547144054791788,0.00273608699511037,0.00877622678979645
"79671",278.185167373525,0.322887119818049,0.113414437339647,0.00274077959197786,0.00878987835375634
"8139",146.097544566776,-0.221033617072158,0.0752165009787911,0.00274298514594742,0.00879555071325137
"83881",7.56551596132055,0.765408500592229,0.331139840538897,0.00274590774107268,0.00880211852551461
"392138",2.84786842084976,1.23060233389695,0.654936614607931,0.00274579977549557,0.00880211852551461
"84153",393.729155309712,0.195468283615386,0.0664716489485893,0.00274855584191939,0.00880920460382122
"170685",16.3107751916919,-0.52166309609395,0.195484310409108,0.00274918059085844,0.00880980455456688
"10455",61.8998888829685,-0.383483445041196,0.136433104392188,0.00275705924277408,0.00883364589338215
"7957",119.948777708152,-0.320845976449652,0.112123028543255,0.00275852311654695,0.00883692990112271
"201625",29.8018448281049,0.567761166589646,0.221873499342992,0.00276963662974359,0.00887112057003776
"26707",2.9240860906477,1.46307067177603,0.903068095465021,0.00277138341109526,0.0088753035786531
"158471",108.873096000719,0.432115503972097,0.158652359957221,0.00277286414925731,0.00887863339394826
"881",10.6298323435134,0.815336869933963,0.365264961830428,0.00277441333924359,0.00888218129628406
"3215",1.43145887748552,1.88092486321923,1.12130486965095,0.0027772149394017,0.00888973697772874
"2328",7.79764110430781,1.49567742743887,0.309979686481353,0.00277858774235254,0.00889271747012018
"10766",746.721316411658,-0.226229638401297,0.0772434277529395,0.00277948918044654,0.0088941886775446
"128025",13.4158159605165,0.727972428953441,0.315204885205102,0.00278288560248359,0.00890364193872629
"81099",2.1846931711529,1.27500853196285,0.653185542448682,0.0027840581379846,0.00890597816177026
"3705",2641.26102828511,0.292028276032008,0.102018475767248,0.00278658761196735,0.00891253945897002
"11040",1744.77503986073,0.270500164300777,0.0936307443668947,0.0027869945581442,0.00891253945897002
"100505495",11.8218538415085,0.703657596854415,0.294379329962248,0.00278825237058234,0.00891514582012146
"2492",4.95765154328519,0.979949389370584,0.470117254885762,0.00279283203295364,0.00892837093545389
"2152",5.29206893303519,0.853742621942592,0.385887982920545,0.00279847112155956,0.00894497818089859
"149954",5.58227880968135,1.09278271562441,0.568067700060561,0.00280010273259676,0.00894877276477827
"83550",2.43586882922595,1.37326562065997,0.761562415199414,0.00280059625845718,0.00894892954575096
"1778",4506.61847415435,-0.239291102074036,0.0820113116274226,0.00280160322513389,0.00894930657382924
"5199",292.862346028473,0.301851823856731,0.105525734452148,0.0028015983637076,0.00894930657382924
"1410",3.62095505613986,1.01065510376864,0.492740653849089,0.0028051542259893,0.00895780732530827
"4868",6.68469132339437,1.04080917065098,0.528970064513184,0.00280479745915121,0.00895780732530827
"84817",109.021078865749,0.31828021046717,0.111977421975377,0.00280838093704585,0.00896668915104363
"142683",2.98365239580408,1.13067298110033,0.586410358315589,0.00280949417979375,0.00896882128047683
"129521",2.09049951443454,1.23213064649644,0.657572332918144,0.0028139206379884,0.00898152792093508
"124997",515.258267446118,-0.305096666921515,0.106436715363871,0.00281799319491186,0.00899310112321374
"80122",23.4879273139047,0.526429797645259,0.201578499051322,0.00282098274082354,0.0090012149768211
"22907",592.110338101985,-0.252116083716502,0.0867397408938967,0.00282403788296361,0.00900953553091259
"730249",4.02576160763563,1.01576878513664,0.495556294721665,0.0028247880817594,0.00901050114672748
"37",842.27873383385,0.250824598782138,0.0868759033261258,0.00282876643357772,0.00902176197903592
"2944",30.7863987444322,-1.81744534774577,0.886784708103608,0.00283680785915214,0.00904597552045757
"84978",47.9802165749209,0.357387303128249,0.127143798525207,0.00283912790031099,0.00905194000710395
"7062",8.86799268264904,0.784409936207714,0.342131774538428,0.00283962123480121,0.00905207947141983
"6781",4.21249458072711,1.13603679063034,0.59222001538608,0.00284029697956557,0.00905280028281988
"6839",64.0207292825704,-0.315466932761433,0.110357761605296,0.0028438380538641,0.00906265200641023
"2039",8438.44268883858,-0.591947550801557,0.231348743037526,0.00284955331891042,0.00907942815681949
"1984",845.68031396549,-0.217591825645622,0.0745289530820881,0.00285285435199933,0.00908707000840919
"3802",21.5670582104183,0.628034025970826,0.253666675572233,0.00285241765153717,0.00908707000840919
"3781",5.48971782782911,0.967550100314313,0.471900284284736,0.00285418641169966,0.00908987491508399
"1584",12.9812076207707,0.880127466983418,0.409475981138625,0.00285634861765692,0.0090938841030842
"64840",42.5417583776086,-0.358538340226952,0.127089334856296,0.0028563460860274,0.0090938841030842
"399823",0.949686790141147,1.53653772153993,0.892263822611835,0.00285918704573583,0.00910148173578581
"283518",166.730681866525,0.345016637236552,0.123437274938172,0.00286222156532827,0.00910970107434705
"26525",4.39044065228329,1.01502799109012,0.509133963390835,0.00286296307455918,0.00911062091720793
"400986",926.250341767979,-0.321274815583807,0.112705513682486,0.00286531978757228,0.0091166796148831
"131669",4.9681346399089,1.18533335749131,0.651442528463299,0.00286774869188962,0.00912296605506488
"164395",19.6069572164344,0.567743994240888,0.224391932692589,0.00286851614771712,0.00912396589544021
"54058",86.4090916252971,0.318882768158356,0.11248518200463,0.00287437831594514,0.00914116774810291
"259295",31.1371582981166,-0.492012227687208,0.183274343450007,0.00287750613902373,0.00914966970990269
"55171",124.148688180422,-0.280589255076592,0.0974075235491701,0.00287975127352489,0.00915391729415065
"257397",1033.08465603766,0.230039586097543,0.0790438554329446,0.00287955876587281,0.00915391729415065
"64061",308.206232039381,-0.338951839157221,0.119725550089753,0.00288184343937238,0.00915912167455777
"53358",26.7019356981514,0.508634302654918,0.193972864221694,0.00288303644135994,0.00916146712600078
"199857",45.7840472052868,0.37319703915343,0.133788455951637,0.00288731417232973,0.00917361267882069
"9196",53.673979400105,0.39836584339408,0.145047540405812,0.00289102843289061,0.00918396441587561
"84189",4.9508898629944,-0.253096455006529,0.330564387256309,0.00289849355700307,0.00920622642005046
"85476",469.589184259962,-0.18159801859981,0.0618350077840994,0.00289898168940818,0.00920632450071678
"3710",730.466138623224,-0.348933328900987,0.12361696765604,0.00290132048093986,0.00921229877988378
"5756",441.309911641905,0.31253400333117,0.110024419385714,0.00290325781343312,0.00921699665967555
"515",753.697922887479,0.203819094735285,0.0696609602669967,0.00290678510718586,0.0092267399255999
"170692",9.53022124858066,0.879840854828533,0.410158703242004,0.00290756284422451,0.00922775383127621
"101060389",1.28394550705862,-2.56972113752995,1.12769425823144,0.00291108835977828,0.00923748668806555
"3588",219.74664574971,0.332565472226159,0.117988405504428,0.00291309635600266,0.00924240183292744
"221527",34.20909817925,-0.404490937538816,0.146047377281578,0.00292683463600191,0.00928452632129548
"283110",1.27719361852393,1.62886411500644,0.908167536881866,0.00292739658392104,0.00928484606500728
"4308",12.1025124041358,0.799095682639637,0.356225194032068,0.00293073028926357,0.00929395552748979
"127623",79.2663735737409,0.495939864767512,0.18911625719826,0.00293124051159303,0.00929410967880536
"23020",3304.68977181905,-0.19701705486747,0.0645733959453184,0.0029336983758145,0.0093004382142417
"1014",3.63350045762643,1.19931630273685,0.652047903574171,0.00293600301909765,0.00930627909107558
"4049",49.8446459181803,-0.361598430911165,0.128668846863695,0.00293778847040185,0.0093104726999954
"316",16.3251774748535,0.68902640532669,0.291311235858024,0.00294032267707935,0.00931703757952716
"1515",5.07427949358362,0.965550129190146,0.464096017824975,0.00294359948449151,0.00932448584341599
"554282",1.5320942190079,1.33290581411478,0.703099011879096,0.00294322487559441,0.00932448584341599
"842",179.015930431368,0.30577836888073,0.107564810864632,0.00294588898350342,0.00933027037814343
"29102",628.892429084081,-0.222756124714244,0.0765052827917621,0.0029503999826532,0.00934308796016665
"23049",6443.62119681663,0.139721756617344,0.0473324125734264,0.00295207587222805,0.00934692492710167
"5225",9.55147611315653,0.669359058889523,0.277109529616012,0.00295644447126056,0.00935928506043399
"222183",3.02928672778377,1.16307082097651,0.617748081285602,0.00295725790835426,0.00936038841798533
"29943",7.0819235950932,0.954819785455828,0.462943672718497,0.00296023084760796,0.00936832566578728
"2184",95.677181976429,0.391467362354226,0.14234464993959,0.00296095881139847,0.00936915679847507
"8549",6.38180819173541,0.831717442098783,0.376235232855483,0.00296665800657034,0.00938571532122679
"2638",2.98538622541224,1.22185347024398,0.665739164105901,0.00296812565620362,0.00938888326190159
"81793",334.563527688071,0.408967269850304,0.150005626155332,0.00297031610291499,0.00939433622621589
"56342",33.5048496116894,-0.415537905345061,0.150886687611994,0.0029763777811322,0.00941202925165944
"8915",491.13822902285,0.21386278467719,0.0735166229789679,0.00297735071621724,0.00941362740582881
"57732",267.817696930421,-0.312519766330195,0.109685394598543,0.00297822891041806,0.00941492555854251
"130617",238.929296553792,0.213704688357169,0.0734880348181859,0.00298360626838946,0.00943044405145265
"54929",41.3113948751989,-0.368154960541823,0.131602989140683,0.00298777338695599,0.00944116787685138
"90161",2.5011245614305,1.29499163893594,0.7384751266878,0.00298801628913311,0.00944116787685138
"392617",1.54067640709877,1.57491118316281,0.870271035457789,0.00298840582493165,0.00944116787685138
"54777",16.3761623428707,0.709667934766032,0.302677334409952,0.00298985506547216,0.0094442644945429
"8888",1312.92488276899,-0.179033879626705,0.0611066229623502,0.00299462552980281,0.00945784947718428
"4853",8312.41668362442,0.294159785901052,0.102021428033451,0.00299554521060447,0.00945927027451542
"11317",2.41652954936008,1.46479186621732,0.904288753967988,0.00299809953709229,0.0094658516668992
"51195",68.529223310296,0.404072172592799,0.146763558844482,0.00300511619925696,0.00948651764751326
"112401",2.23366042889115,1.42958032542783,0.874087091483695,0.00300929796701202,0.00949822938827717
"51776",458.846571098242,0.420225805684329,0.155335993974518,0.00301220391896442,0.0095044215176978
"83786",575.175677622782,-0.220667313853854,0.0760600667100749,0.00301208093882965,0.0095044215176978
"1351",22.0900000654795,0.456071303036746,0.170430351665474,0.00301275875146942,0.00950468265466708
"2077",426.617979787674,-0.313674199137473,0.110529264336527,0.0030134117117836,0.0095051068140632
"51147",213.766799427206,0.202413225049288,0.0695440873864538,0.00301383738457234,0.0095051068140632
"10726",654.684585344891,-0.196974921601135,0.067521379436094,0.00302028897063945,0.00952396211978929
"1173",2309.56432589093,-0.333281951694963,0.118129752655488,0.0030212835846134,0.00952560659138838
"4584",21.4518973253528,0.735700755157396,0.320067342037994,0.00302264949572986,0.00952842100313527
"11218",277.296082586574,-0.171675601085551,0.0585870989655458,0.0030263253995929,0.00953851527792789
"10939",421.043164980731,-0.206212502943969,0.0708233272203637,0.00302787057690536,0.00954189171942597
"11183",653.19647172611,-0.308080061706185,0.108546054581662,0.00303071971345546,0.00954937569807702
"10156",26.7190126290823,-0.519426730576507,0.197207564903062,0.00303264390948602,0.00955394343194984
"10514",310.978441463784,-0.298913429541587,0.104994407824676,0.00303746181714084,0.00956762456606909
"440738",1.00098549617518,2.08951249185372,1.13271354215366,0.00304324000601139,0.00958432571265967
"81696",3.4175672870908,1.0936955472783,0.560572844577744,0.0030462974816024,0.00959147628553307
"219970",6.15525833540621,1.04361229099948,0.538126077808971,0.00304646323860057,0.00959147628553307
"3396",119.567807066062,0.252392090716688,0.08765517847324,0.00304987478235337,0.00959921508017865
"4067",12109.8367571222,0.337024395662609,0.120263568670802,0.00304971295475006,0.00959921508017865
"134829",7.18388348123265,0.846651684113542,0.387584763171309,0.0030525373657375,0.00960609367329772
"51390",227.202958988338,0.338674443048375,0.121108451467207,0.00305493944398188,0.00961215045556044
"4547",7.20418324440565,0.838582671275935,0.383199856704328,0.00306312330760831,0.00963639448052901
"114792",21.1680260401051,-0.505249241785842,0.191218482301752,0.00306549488574303,0.0096423487001328
"9542",5.80455882804485,0.86937400798084,0.403147224227859,0.00306597542083755,0.00964235381492397
"7753",171.181846459942,-0.266807746824753,0.0929452574792273,0.00306685687275352,0.00964361959644218
"55823",529.521747032599,-0.198722357853418,0.0680338069431225,0.00306771384884624,0.00964480803133513
"26240",56.2457807685741,-0.379288349957657,0.136523427054161,0.00306822042509536,0.00964489461965184
"8721",756.621778272243,-0.185818241921346,0.0637705368880483,0.00306988409582149,0.0096461612480136
"9816",151.922201849125,-0.284245335254137,0.099503441238724,0.00307006065745858,0.0096461612480136
"84981",121.406127551029,0.334675902139461,0.119513772803616,0.00306974635773619,0.0096461612480136
"5651",7.4666471468696,0.904631719939998,0.42964882904022,0.0030716698666742,0.00964971151437329
"5255",12.6787255157115,0.632545547459434,0.259276125100396,0.00307369744289536,0.00965339269610846
"5256",641.011377870307,0.242166338841105,0.0841068177522491,0.00307380056495239,0.00965339269610846
"124222",22.5843468004151,0.434204640142395,0.160796297951284,0.00307687292689129,0.00966002799158415
"389203",86.7391629843091,0.346160778246507,0.124119042017296,0.00307681053809269,0.00966002799158415
"389792",86.2520928164717,-0.430829621978667,0.158260927022129,0.00308062317493207,0.00967029420082357
"55703",161.831053738123,-0.212279051567816,0.0731592591423245,0.00308441458633193,0.00968068640392941
"222008",3.58634979054942,1.14518081013351,0.61185542515817,0.00308687589998068,0.00968690139810024
"643226",3.48525169914853,1.08208725281291,0.555688217493029,0.00309124615347708,0.00969910395108425
"390078",2.39295799799558,1.25609770879632,0.695735877640095,0.00309405257392174,0.00970639677833287
"3680",56.2159724903423,0.562601178633492,0.224814746441257,0.00309558983733474,0.00970856693704339
"254272",2.19047595812972,1.30933433763951,0.743625257016255,0.00309570873824469,0.00970856693704339
"64844",3786.95409891578,0.275432515129738,0.0891267324481906,0.00309931913265952,0.00971706738419126
"79935",4.00987738942457,1.08256399916665,0.562607601852159,0.00309938446117395,0.00971706738419126
"11245",7.4393128718886,0.823627319558713,0.374532375904965,0.00310008050100445,0.00971760065284889
"100126350",7.14291345367473,0.730407407100124,0.313790239957524,0.00310090062760952,0.00971760065284889
"105369779",41.9678431924896,0.40365830053304,0.148191326447737,0.00310100249302444,0.00971760065284889
"10413",5.38624389698068,0.877915195554047,0.413417552671844,0.00310353875500472,0.00972403505964287
"57396",1369.63665995732,0.298407277849999,0.105316001625364,0.00310845473461698,0.00973792245632151
"4025",10.0749727471769,0.857140279402654,0.402313964194579,0.00311469633303462,0.00975595768035456
"1288",15.458848683624,0.717542816422784,0.310346080899399,0.0031155035940331,0.00975696832513027
"285335",10.7238565834917,0.671627692640805,0.280580674812084,0.00311860587194391,0.00976516494956746
"1062",239.648238872618,0.396873300626863,0.145628104306691,0.00312253605141774,0.00977595099661715
"27429",69.4453320409099,0.338361433660998,0.121245112037316,0.00312723959289838,0.00978915453411317
"164",2184.14632210776,0.179129287873957,0.061341092868371,0.0031303254467235,0.00979729092870059
"4773",1390.21041640059,-0.359482497456154,0.129004434783108,0.00313533167372208,0.00981143424288474
"23676",2.24696598402166,1.14504961829152,0.571503394325002,0.00313678880134888,0.00981446864434474
"65981",548.67601596642,-0.292203776725079,0.10264057131746,0.00313776391510247,0.00981599419929662
"11168",2000.52993282818,-0.162968010800224,0.0557836540380214,0.00313835992804808,0.00981633350805036
"7620",50.1425434915401,-0.411711061673578,0.150403174959145,0.00313996401273145,0.00981982532344439
"285596",66.3300494833957,-0.562393597486637,0.217630478411258,0.00314118738670286,0.00982212561638072
"7174",1596.38909604681,-0.220069455949307,0.0760990982394878,0.00314432453462771,0.00983040841307365
"25817",2.02200784383126,1.32244204088159,0.743934204843149,0.00314643632712451,0.00983548346690342
"221092",249.742593324395,-0.209957153359645,0.0724471997365961,0.00315332602957073,0.00985548995333392
"55689",783.728513872946,0.171205746204484,0.0586876368154373,0.00315508661991154,0.00985946205266164
"152485",279.998978870415,-0.361983838428401,0.130025331305606,0.00315843962781659,0.00986840835916499
"55794",103.482883544219,-0.284577764475273,0.0999132301138427,0.00316182257783827,0.00987744542780384
"55556",242.079263870984,-0.345132315252342,0.123332248453438,0.00316312876021282,0.00987999293486269
"27079",51.3184387964484,-0.368013468776755,0.132848510706609,0.00316825497364441,0.00989293511776622
"60495",8.5844152352273,0.795269386868846,0.358208460800638,0.00316799116912261,0.00989293511776622
"440153",0.752333222416599,5.45400519930363,2.52457513254205,0.00317055102311363,0.00989856943702433
"89780",1.91855114656609,1.3153111519897,0.732683691431866,0.00317515169790771,0.00991139601328276
"11169",132.033995813749,0.311697763524158,0.110917457652744,0.00317685795317845,0.00991518493710972
"29850",5.57565190747307,0.754234085102702,0.32772733781878,0.00317747335194997,0.0099155685784502
"4883",20.7461765248323,0.57103397170185,0.229779671405722,0.00318431328110478,0.00993291119996914
"5217",97.6244948246363,0.373426160166367,0.135807125758561,0.00318613693950077,0.00993291119996914
"9124",392.388378958732,0.458186080007832,0.173420490589361,0.00318546339083285,0.00993291119996914
"51646",2416.35180977039,0.277127648342555,0.0974471857694323,0.00318555740149322,0.00993291119996914
"119765",2.32784411384997,1.47196024057741,0.90897564357018,0.00318648422770441,0.00993291119996914
"219875",2.92922220387451,1.20482172015947,0.66345467760832,0.00318553414123949,0.00993291119996914
"266629",37.2052315811313,-0.691493950659474,0.282255965462971,0.00318483896754404,0.00993291119996914
"127700",45.1512687241977,0.430783894391495,0.160119872845908,0.00318966941438356,0.00994130092712051
"55131",569.352637031642,-0.220781779136028,0.076453559520537,0.00320277504670042,0.00998060250584527
"154865",14.4695926779848,0.56830832840347,0.227635522303429,0.00320752420002229,0.00999385519084631
"23178",301.156427438866,-0.38101071785635,0.138072777374187,0.0032153900613774,0.0100168131666057
"25888",101.287936932902,-0.227613322321426,0.0790030934765687,0.00321600453090284,0.0100171774791457
"670",41.8714043036934,-0.375439802689563,0.135806118636252,0.00322118186794927,0.0100317518529452
"30061",2019.67154468976,0.364191717970041,0.131763905172418,0.00322623917682608,0.0100454734630457
"55343",265.950482132238,-0.209757225082429,0.0725604234881969,0.00322705467701024,0.0100454734630457
"155400",177.949950511948,-0.360684749247316,0.129883749889211,0.00322708465078871,0.0100454734630457
"1315",1177.31966928626,0.167420416348414,0.0574692463730706,0.00322888646484673,0.010048679332828
"6894",351.779901766886,-0.317164909996922,0.112712966724153,0.00323063093841099,0.010048679332828
"7136",110.988888098611,0.376854712809466,0.137629057415604,0.00323110906927231,0.010048679332828
"26003",513.216396531029,-0.175522386973442,0.0603495718941369,0.0032298584291547,0.010048679332828
"57544",376.838017790577,-0.29317675456023,0.103439942454377,0.00322962583377407,0.010048679332828
"343035",3.2454882040617,1.23976551086064,0.714304785262384,0.00323103440015842,0.010048679332828
"64748",893.281858375288,0.351165540457655,0.126962742955169,0.00323594909139985,0.0100621774527019
"55066",458.815836638215,-0.303448810894438,0.107451840431599,0.00323729713763864,0.0100648147883287
"643904",15.2309637605753,-0.503934447458181,0.192756267042119,0.00324138128009804,0.0100759565683949
"6443",58.7493137171165,-0.357952001022363,0.128842167929673,0.00324893208790337,0.0100978695056879
"100130827",0.880003597301334,5.67628255284909,2.60652221537115,0.00325017626484243,0.0101001773292696
"79571",675.579900198909,0.258650020406553,0.0906932730594622,0.00325235310536963,0.0101053823184432
"404636",827.167484857156,0.255518578864411,0.0895437042986601,0.00325286792459931,0.0101054224338655
"309",2256.51769849224,-0.232976929038278,0.0812353949012537,0.00325432727837076,0.0101083963935077
"79905",4.48134006483521,0.895541582986861,0.420957964239521,0.00325656035941555,0.0101132448656355
"254778",3.46882314749914,1.23956009806047,0.713807028928224,0.00325689280365456,0.0101132448656355
"10587",232.97213113438,-0.302837625745426,0.107277623695929,0.0032599785025372,0.0101165855687552
"23682",11.4320280946952,0.606821826863279,0.246439846695374,0.00325921525870175,0.0101165855687552
"83876",5.01800630575033,0.840280985769798,0.382480901814117,0.00325977416733487,0.0101165855687552
"343450",11.6733459167624,0.726968339093623,0.324773000567586,0.00325953647392817,0.0101165855687552
"2534",2898.7484759828,-0.243867332292181,0.0870207598205397,0.00326214725516312,0.0101204425478172
"9620",93.3190883737683,-0.152527796978181,0.152413699666023,0.00326222668795737,0.0101204425478172
"752",4906.98680692476,0.332091683965165,0.11928675496553,0.00326443415404402,0.0101257305896661
"340267",15.634419033595,0.620797526735523,0.255693129067461,0.00326965350645516,0.0101403579326815
"390151",1.8092849540884,-0.00561666778373081,0.324979441951066,0.00327654242069127,0.0101601578774369
"1296",42.6311105254521,0.391208528012049,0.144036679976018,0.00327735439779085,0.0101611107861289
"55005",220.702710590875,-0.218603025881164,0.0759322895369752,0.00327843717576066,0.0101613383769651
"91607",762.146078929761,0.231462708505605,0.0808166511078049,0.00327843178399884,0.0101613383769651
"1585",2.10993621267801,1.43518124827996,0.903118109486774,0.00328116544085842,0.0101682291805823
"642559",63.822791784517,0.399650491252153,0.147248304383828,0.00328353168354454,0.0101739961398101
"23204",587.454774079813,-0.281319105383496,0.0991745107672739,0.00328813731152804,0.0101866989737353
"9312",4.49686939351553,1.03031444472636,0.526814699966722,0.00329071066096037,0.0101931028381194
"137814",1.15215542093817,1.64376713583475,1.15069509863772,0.00329352254715996,0.010200243495542
"2178",56.3731160388794,-0.356188035335126,0.128561300870437,0.00329511843751481,0.0102036165212124
"100134444",0.771947898803272,3.71963996511792,1.54569180669929,0.00330280489386696,0.0102258455686787
"11212",587.067807177413,0.16437724041678,0.0566374800938111,0.00330409577925517,0.0102282694371961
"715",31.780775366189,0.445472300379577,0.168459792521852,0.00330648705791478,0.0102333691266184
"100287718",3.73540804198284,1.12306282209383,0.605824604175287,0.00330675968698617,0.0102333691266184
"129563",434.669244387113,-0.264511141183678,0.092791771218084,0.00330908621971069,0.0102389952278554
"649238",0.958730507060133,3.96439939467566,1.67500730727589,0.00331051301421259,0.0102418360522674
"94026",4.07907722531375,1.09753786400457,0.589921371579867,0.00331492097795528,0.010253897521916
"346689",2.23790382301779,0.453450883955206,0.54853076575659,0.00331962733303957,0.0102668781449184
"170425",5.50113345092141,0.872459222320466,0.412878622779427,0.00332059375914378,0.0102682897783138
"100303755",2.00710099364886,-0.885594096498202,0.396845925834812,0.00332166376737997,0.0102700212365523
"4045",8.57236271643266,0.860017292109696,0.410237934510209,0.0033240621676904,0.0102730655571161
"10388",271.314136389571,0.431943850139333,0.162340065765028,0.00332417910522556,0.0102730655571161
"55156",247.199036785042,-0.248237802570319,0.0868893270857651,0.00332388902324407,0.0102730655571161
"54509",113.55918461617,0.266572497055406,0.0939853928146613,0.00332492290954723,0.0102737872714585
"3902",89.3276002947053,0.567582701154093,0.22881264573902,0.00332564791264896,0.0102744506787286
"2834",4.69865259581806,1.00913672047776,0.510890176614117,0.00333170614477692,0.0102915881434395
"1028",67.185547827103,-0.316591496649643,0.258283463180028,0.00333456390665104,0.0102988356644442
"9373",411.495278612581,0.171566560176416,0.0592011033035552,0.00333594423125784,0.0102999388363971
"55827",1101.85233614361,-0.261188832699296,0.0916364678721092,0.00333574758801124,0.0102999388363971
